StopName,StationID,Lon,Lat,TOWNNAME,TOWNENG
明正里,"3521",22.58293700000,120.33541400000,前鎮區,Qianzhen District
德仁路口,"4577",22.58479000000,120.34892700000,小港區,Xiaogang District
半屏山(高楠路),"864",22.70103400000,120.32362000000,仁武區,Renwu District
成功南路,"1063",22.75060400000,120.31406300000,橋頭區,Qiaotou District
大湖,"2011",22.88764000000,120.24329400000,湖內區,Hunei District
文賢市場,"85",22.79425400000,120.29569500000,岡山區,Gangshan District
十三甲,"1868",22.93671000000,120.46141000000,內門區,Neimen District
旗山監理站,"30",22.90059000000,120.47939000000,旗山區,Qishan District
五甲尾加油站,"546",22.81287000000,120.30081500000,岡山區,Gangshan District
大埤,"1278",22.88026500000,120.34632500000,阿蓮區,Alian District
田厝,"533",22.83720700000,120.31758000000,阿蓮區,Alian District
中華路口(溪洲醫院),"440",22.89249300000,120.48318600000,旗山區,Qishan District
大埤,"1279",22.88056600000,120.34644100000,阿蓮區,Alian District
九鬮,"527",22.85069400000,120.32492100000,阿蓮區,Alian District
南蓮,"519",22.87491000000,120.32687400000,阿蓮區,Alian District
五甲尾,"542",22.82130100000,120.30305300000,岡山區,Gangshan District
工業區(阿蓮),"509",22.88118800000,120.33719100000,阿蓮區,Alian District
源勝社區,"508",22.88170500000,120.33939600000,阿蓮區,Alian District
正德佛堂,"360",22.65047500000,120.34274200000,鳥松區,Niaosong District
台上街,"1275",22.80510900000,120.29722500000,岡山區,Gangshan District
菜公路口(民族一路),"874",22.67508900000,120.31843000000,左營區,Zuoying District
捷運青埔站(成功南路),"1970",22.74372800000,120.31699300000,橋頭區,Qiaotou District
長庚復健大樓,"1993",22.65061000000,120.35314600000,鳥松區,Niaosong District
公園仔,"776",22.83772600000,120.46279900000,旗山區,Qishan District
峰山里,"1961",22.87609600000,120.35331800000,阿蓮區,Alian District
高雄科大(建工),"382",22.65147900000,120.32787700000,三民區,Sanmin District
溪洲,"772",22.84358600000,120.46445500000,旗山區,Qishan District
姑婆寮,"319",22.70497100000,120.43435500000,大樹區,Dashu District
叢仔坑,"786",22.80955800000,120.46175300000,旗山區,Qishan District
南勝湖,"788",22.79987300000,120.45918100000,旗山區,Qishan District
大樹國中(九曲堂火車站),"1417",22.65660700000,120.42247700000,大樹區,Dashu District
秋涼山,"913",22.87961100000,120.47652500000,旗山區,Qishan District
頭林巷口,"916",22.87658900000,120.47525400000,旗山區,Qishan District
嶺口,"794",22.77366900000,120.44933600000,旗山區,Qishan District
樹德科技大學(橫山路),"834",22.76527200000,120.37577600000,燕巢區,Yanchao District
五腳松,"804",22.77408400000,120.43202800000,大樹區,Dashu District
南勢巷,"816",22.77885300000,120.40780700000,燕巢區,Yanchao District
竹崎(高雄科大.燕巢),"823",22.77245800000,120.40125200000,燕巢區,Yanchao District
敬老院,"810",22.78068900000,120.41892200000,燕巢區,Yanchao District
德勝巷,"790",22.79689600000,120.45824500000,旗山區,Qishan District
南勢巷,"817",22.77880500000,120.40749300000,燕巢區,Yanchao District
中華路口(溪洲醫院),"439",22.89277400000,120.48362200000,旗山區,Qishan District
旗山轉運站,"443",22.88365700000,120.48425100000,旗山區,Qishan District
松禾日照,"4968",22.59021900000,120.40371900000,大寮區,Daliao District
濃公,"232",22.57362000000,120.41021000000,大寮區,Daliao District
商協一號,"133",22.61849200000,120.38407300000,大寮區,Daliao District
潭頭,"189",22.52635900000,120.39726400000,林園區,Linyuan District
鳳山行政中心(澄清路),"1050",22.63027900000,120.34438800000,鳳山區,Fengshan District
澄清澄和路口,"2902",22.64390100000,120.34615100000,三民區,Sanmin District
大崎腳路口,"239",22.58439400000,120.40592100000,大寮區,Daliao District
清水岩路口,"194",22.51722000000,120.39544000000,林園區,Linyuan District
濟天宮(明鳳三路),"4354",22.58697600000,120.33733300000,前鎮區,Qianzhen District
孔宅,"1906",22.57957000000,120.37128500000,小港區,Xiaogang District
會結路口,"227",22.55560100000,120.41220100000,大寮區,Daliao District
中安路(勝安街口),"4582",22.58472000000,120.36443000000,小港區,Xiaogang District
臨加北路,"4589",22.57740800000,120.31847200000,前鎮區,Qianzhen District
后安路,"4571",22.57299400000,120.32191500000,前鎮區,Qianzhen District
孔宅,"1906",22.57957000000,120.37128500000,小港區,Xiaogang District
樹人醫專(部分班次延駛),"2701",22.88274100000,120.26080800000,路竹區,Luzhu District
監理所(高楠路),"1061",22.73266000000,120.32024000000,楠梓區,Nanzi District
中山大仁路口,"1092",22.87348500000,120.25422000000,路竹區,Luzhu District
岡山農會,"90",22.79553400000,120.29576300000,岡山區,Gangshan District
光陽路竹廠,"383",22.82445200000,120.26710500000,路竹區,Luzhu District
台農飼料廠,"1101",22.89801200000,120.23602400000,湖內區,Hunei District
臺鐵岡山車站(捷運岡山車站),"51",22.79217700000,120.29943300000,岡山區,Gangshan District
南路竹,"1084",22.85523000000,120.26117000000,路竹區,Luzhu District
岡山文化中心,"245",22.78393500000,120.29701700000,岡山區,Gangshan District
內門國小,"1870",22.93956000000,120.46130000000,內門區,Neimen District
源勝社區,"507",22.88155600000,120.33949100000,阿蓮區,Alian District
阿蓮,"514",22.87917000000,120.33148100000,阿蓮區,Alian District
南崗山,"503",22.87815700000,120.34998400000,阿蓮區,Alian District
文化街口,"201",22.78851700000,120.29662800000,岡山區,Gangshan District
菜公坑,"1864",22.92745500000,120.45655200000,內門區,Neimen District
磚仔窯,"1178",22.64221500000,120.41759100000,大寮區,Daliao District
磚子窯,"505",22.88154300000,120.34216700000,阿蓮區,Alian District
夢裡里,"5004",22.66742000000,120.36257000000,鳥松區,Niaosong District
公路之家,"251",22.62736400000,120.35089200000,鳳山區,Fengshan District
文武里,"4436",22.70374600000,120.35393400000,仁武區,Renwu District
崗山頭溫泉,"499",22.87406500000,120.35696100000,田寮區,Tianliao District
土庫(阿蓮),"1965",22.84246900000,120.32073300000,阿蓮區,Alian District
工業區(阿蓮),"510",22.88134600000,120.33707700000,阿蓮區,Alian District
阿蓮中山路,"517",22.87740200000,120.32792300000,阿蓮區,Alian District
灣仔內,"1754",22.64874000000,120.31506900000,三民區,Sanmin District
大中路口(民族一路),"2443",22.67758700000,120.31899800000,左營區,Zuoying District
大豐一路口,"667",22.65307800000,120.33112900000,三民區,Sanmin District
福檳新村,"871",22.68647300000,120.32051800000,左營區,Zuoying District
稔田里,"861",22.71246900000,120.32551000000,楠梓區,Nanzi District
麻竹園,"1359",22.74634000000,120.44710600000,大樹區,Dashu District
坊崁,"1355",22.76149200000,120.44697900000,大樹區,Dashu District
江山村口,"1188",22.63992800000,120.40494700000,大寮區,Daliao District
大樹國中(九曲堂火車站),"1416",22.65635900000,120.42275700000,大樹區,Dashu District
清水寺(溪洲),"919",22.85049800000,120.46711700000,旗山區,Qishan District
大樹分駐所,"1321",22.69035700000,120.43310700000,大樹區,Dashu District
後庄農會,"1194",22.63623400000,120.39273800000,大寮區,Daliao District
鳳山龍山寺,"122",22.62169500000,120.35983500000,鳳山區,Fengshan District
捷運鳳山國中站(郵局),"1205",22.62422300000,120.37129800000,鳳山區,Fengshan District
高雄客運鳳山站(澄瀾砲台),"120",22.62425100000,120.35719800000,鳳山區,Fengshan District
叢仔坑,"786",22.80955800000,120.46175300000,旗山區,Qishan District
大竹圍,"782",22.82816200000,120.46247200000,旗山區,Qishan District
角宿路口,"838",22.76109500000,120.36000500000,燕巢區,Yanchao District
大洲國中,"778",22.83583900000,120.46257200000,旗山區,Qishan District
天主堂,"809",22.78074300000,120.42283100000,燕巢區,Yanchao District
旗南一路,"761",22.86973200000,120.47286600000,旗山區,Qishan District
花旗山莊,"758",22.87302000000,120.47428700000,旗山區,Qishan District
7-11溪洲門市,"775",22.83978200000,120.46312700000,旗山區,Qishan District
南光-旗楠,"801",22.77321500000,120.44064000000,旗山區,Qishan District
仁愛路(鳳山),"246",22.62391600000,120.37279200000,鳳山區,Fengshan District
鳳山高中,"5050",22.62814400000,120.34533300000,鳳山區,Fengshan District
大豐一路口,"666",22.65359100000,120.33186600000,三民區,Sanmin District
大順路口(建工路),"1819",22.64898700000,120.32275500000,三民區,Sanmin District
會結路口,"226",22.55556000000,120.41250000000,大寮區,Daliao District
新庄(鳳林二路),"229",22.56169000000,120.41160000000,大寮區,Daliao District
正修科大(澄清湖),"660",22.65146100000,120.34896900000,鳥松區,Niaosong District
東林東路,"223",22.50428100000,120.39768400000,林園區,Linyuan District
高醫(十全路),"369",22.64486600000,120.31049000000,三民區,Sanmin District
正修科大(澄清湖),"660",22.65146100000,120.34896900000,鳥松區,Niaosong District
復華街口,"4584",22.58137200000,120.36337100000,小港區,Xiaogang District
高雄客運鳳山站(澄瀾砲台),"119",22.62453800000,120.35691800000,鳳山區,Fengshan District
捷運草衙站,"4406",22.57987100000,120.32818700000,前鎮區,Qianzhen District
朝鳳寺(紅毛港路),"4350",22.58567700000,120.34327300000,鳳山區,Fengshan District
文化街口,"201",22.78851700000,120.29662800000,岡山區,Gangshan District
明聖街口,"4573",22.58329300000,120.34390100000,小港區,Xiaogang District
移民署,"257",22.79131700000,120.29634600000,岡山區,Gangshan District
孔鳳路口,"4349",22.58402500000,120.35878700000,小港區,Xiaogang District
岡山區公所,"554",22.79863500000,120.29514200000,岡山區,Gangshan District
灣子內(岡山),"1073",22.80909400000,120.28277300000,岡山區,Gangshan District
監理所(高楠路),"1062",22.73252000000,120.31989000000,楠梓區,Nanzi District
高鐵左營站,"2777",22.68705800000,120.30871500000,左營區,Zuoying District
榮成紙業,"57",22.82566900000,120.26657700000,路竹區,Luzhu District
半屏山(高楠路),"865",22.70101300000,120.32319800000,仁武區,Renwu District
岡山區公所,"555",22.79741400000,120.29533600000,岡山區,Gangshan District
復安國小,"529",22.84885600000,120.32439600000,阿蓮區,Alian District
阿蓮分駐所,"515",22.87878900000,120.32930400000,阿蓮區,Alian District
文賢市場,"85",22.79425400000,120.29569500000,岡山區,Gangshan District
土庫(阿蓮),"1964",22.84277500000,120.32055800000,阿蓮區,Alian District
捷運岡山高醫站,"209",22.78062500000,120.30040000000,岡山區,Gangshan District
林子邊,"1249",22.72236600000,120.35041000000,大社區,Dashe District
中山國小(光復路),"1209",22.62924700000,120.34996100000,鳳山區,Fengshan District
澄清路,"1219",22.64232800000,120.34603500000,三民區,Sanmin District
大埤,"1278",22.88026500000,120.34632500000,阿蓮區,Alian District
瓦窯,"531",22.84614600000,120.32351200000,阿蓮區,Alian District
文賢市場,"84",22.79420900000,120.29589300000,岡山區,Gangshan District
鳳山龍山寺,"123",22.62184900000,120.35971800000,鳳山區,Fengshan District
阿蓮,"513",22.87898300000,120.33125400000,阿蓮區,Alian District
成功南路,"1063",22.75060400000,120.31406300000,橋頭區,Qiaotou District
褒揚街口,"2509",22.63993200000,120.34520500000,三民區,Sanmin District
岡山區公所,"555",22.79741400000,120.29533600000,岡山區,Gangshan District
鳳山行政中心(澄清路),"1051",22.63025700000,120.34461900000,鳳山區,Fengshan District
正德佛堂,"361",22.65064200000,120.34274300000,鳥松區,Niaosong District
金屬中心,"1058",22.71441300000,120.32598500000,楠梓區,Nanzi District
尚和,"784",22.81476000000,120.46172300000,旗山區,Qishan District
民族大順路口,"879",22.65763300000,120.31554700000,三民區,Sanmin District
上埤頂,"1201",22.62672700000,120.37634600000,鳳山區,Fengshan District
中山東路,"1204",22.62565000000,120.37442100000,鳳山區,Fengshan District
新吉庄,"2725",22.68664800000,120.43020200000,大樹區,Dashu District
和昌,"762",22.86441200000,120.47063500000,旗山區,Qishan District
統嶺坑,"1356",22.75592200000,120.44762200000,大樹區,Dashu District
和昌,"763",22.86461600000,120.47058400000,旗山區,Qishan District
大樹活動中心,"323",22.69704000000,120.43359000000,大樹區,Dashu District
樹樺農場,"802",22.77368100000,120.43524200000,旗山區,Qishan District
旗南一路,"760",22.86969500000,120.47301300000,旗山區,Qishan District
大山,"291",22.85310000000,120.46804800000,旗山區,Qishan District
清照寺,"825",22.77303200000,120.39316100000,燕巢區,Yanchao District
大樹活動中心,"322",22.69683000000,120.43347000000,大樹區,Dashu District
楠梓農會,"857",22.72855500000,120.32950600000,楠梓區,Nanzi District
旗山市場,"28",22.88987300000,120.48348400000,旗山區,Qishan District
武鹿,"766",22.86113900000,120.46858200000,旗山區,Qishan District
新金潭,"191",22.52378000000,120.39694000000,林園區,Linyuan District
正德佛堂,"361",22.65064200000,120.34274300000,鳥松區,Niaosong District
山仔頂,"139",22.61107900000,120.39255900000,大寮區,Daliao District
大華里(本館路),"662",22.64785100000,120.34650200000,鳥松區,Niaosong District
高英工商,"1986",22.59437400000,120.40176400000,大寮區,Daliao District
正修科大(澄清湖),"659",22.65152800000,120.34872200000,鳥松區,Niaosong District
鳳林一路,"180",22.53645700000,120.40169100000,大寮區,Daliao District
褒揚街口,"2508",22.63998200000,120.34545100000,三民區,Sanmin District
本館路口,"363",22.65533400000,120.33541600000,鳥松區,Niaosong District
正修科大(澄清湖),"659",22.65152800000,120.34872200000,鳥松區,Niaosong District
朝鳳寺(紅毛港路),"4351",22.58570500000,120.34298500000,鳳山區,Fengshan District
捷運草衙站,"4407",22.57992500000,120.32833400000,前鎮區,Qianzhen District
朝天宮(明鳳三路),"4148",22.58456000000,120.33701000000,前鎮區,Qianzhen District
鳳頂路,"4587",22.58500000000,120.35798000000,鳳山區,Fengshan District
桂德街口,"2168",22.58328400000,120.35744600000,小港區,Xiaogang District
橋頭市場,"1113",22.75584400000,120.31114300000,橋頭區,Qiaotou District
勵志新城,"143",22.79012100000,120.29636900000,岡山區,Gangshan District
朝天宮(明鳳三路),"4147",22.58485100000,120.33683500000,前鎮區,Qianzhen District
橋頭市場,"1112",22.75524400000,120.31129100000,橋頭區,Qiaotou District
台泥公司,"2006",22.81633800000,120.27489200000,岡山區,Gangshan District
旗山轉運站,"443",22.88365700000,120.48425100000,旗山區,Qishan District
北路竹,"1089",22.86265000000,120.25800300000,路竹區,Luzhu District
朝天宮(旗文路),"1846",22.90371400000,120.47906300000,旗山區,Qishan District
瓦窯,"531",22.84614600000,120.32351200000,阿蓮區,Alian District
內門,"1874",22.94509000000,120.46370000000,內門區,Neimen District
捷運岡山高醫站,"209",22.78062500000,120.30040000000,岡山區,Gangshan District
岡山文化中心,"244",22.78427200000,120.29743500000,岡山區,Gangshan District
阿蓮中正路(和平路口),"511",22.88061700000,120.33293000000,阿蓮區,Alian District
埤頂派出所,"2645",22.62826400000,120.38056600000,鳳山區,Fengshan District
澄清路,"1219",22.64232800000,120.34603500000,三民區,Sanmin District
鳳屏二路,"1183",22.64171400000,120.41341500000,大寮區,Daliao District
通益市場,"1207",22.62915500000,120.35390100000,鳳山區,Fengshan District
西門,"249",22.62672700000,120.35267100000,鳳山區,Fengshan District
民族派出所,"1158",22.64805600000,120.31706900000,三民區,Sanmin District
捷運橋頭火車站,"9",22.76014500000,120.30931100000,橋頭區,Qiaotou District
移民署,"256",22.79130800000,120.29599600000,岡山區,Gangshan District
民族派出所,"1159",22.64781500000,120.31647900000,三民區,Sanmin District
成功路,"552",22.80151300000,120.29542900000,岡山區,Gangshan District
文化街口,"201",22.78851700000,120.29662800000,岡山區,Gangshan District
鳳山高中,"253",22.62800700000,120.34654000000,鳳山區,Fengshan District
大洲國中,"778",22.83583900000,120.46257200000,旗山區,Qishan District
上埤頂,"1202",22.62645700000,120.37647500000,鳳山區,Fengshan District
頭林巷口,"917",22.87657100000,120.47537600000,旗山區,Qishan District
竹寮,"1410",22.67195300000,120.42617400000,大樹區,Dashu District
興田,"303",22.74197200000,120.44834000000,大樹區,Dashu District
高雄客運鳳山站(澄瀾砲台),"119",22.62453800000,120.35691800000,鳳山區,Fengshan District
新興(大樹),"305",22.73739300000,120.44779100000,大樹區,Dashu District
新光里,"780",22.83224700000,120.46276600000,旗山區,Qishan District
綠陽山莊,"1409",22.67399200000,120.42580900000,大樹區,Dashu District
7-11溪洲門市,"774",22.83976900000,120.46327300000,旗山區,Qishan District
舊鐵橋溼地(三和瓦窯),"1289",22.66238800000,120.42624400000,大樹區,Dashu District
南勝湖,"788",22.79987300000,120.45918100000,旗山區,Qishan District
中華路口(溪洲醫院),"439",22.89277400000,120.48362200000,旗山區,Qishan District
南光-旗楠,"800",22.77309000000,120.44052900000,旗山區,Qishan District
靜和醫院,"3896",22.78094700000,120.41683000000,燕巢區,Yanchao District
頭林巷口,"916",22.87658900000,120.47525400000,旗山區,Qishan District
楠梓農會,"856",22.72883500000,120.32953300000,楠梓區,Nanzi District
正德佛堂,"360",22.65047500000,120.34274200000,鳥松區,Niaosong District
鳳山厝,"842",22.75343200000,120.35525000000,燕巢區,Yanchao District
鳳山厝農場,"845",22.75072600000,120.35120000000,大社區,Dashe District
分局,"202",22.50930600000,120.39465800000,林園區,Linyuan District
大竹圍,"783",22.82815700000,120.46210700000,旗山區,Qishan District
文明巷,"664",22.65373100000,120.33842200000,鳥松區,Niaosong District
捷運都會公園站,"1154",22.73013200000,120.32053500000,楠梓區,Nanzi District
本館路口,"362",22.65514400000,120.33552300000,鳥松區,Niaosong District
昭明變電所站,"169",22.54827200000,120.41188500000,大寮區,Daliao District
澄清路,"1220",22.64240300000,120.34578700000,三民區,Sanmin District
高醫(十全路),"368",22.64509600000,120.30922400000,三民區,Sanmin District
朝天宮(明鳳三路),"4147",22.58485100000,120.33683500000,前鎮區,Qianzhen District
大崎腳(大寮),"237",22.58207300000,120.40682700000,大寮區,Daliao District
國慶六街,"4352",22.58690400000,120.34066700000,鳳山區,Fengshan District
捷運公司(捷運草衙站),"3522",22.58248500000,120.33205600000,前鎮區,Qianzhen District
孔鳳路口,"4349",22.58402500000,120.35878700000,小港區,Xiaogang District
澄清澄和路口,"2901",22.64381400000,120.34642700000,三民區,Sanmin District
漁業署,"4591",22.57171000000,120.31200000000,前鎮區,Qianzhen District
朝天宮(明鳳三路),"4148",22.58456000000,120.33701000000,前鎮區,Qianzhen District
岡山農工,"2002",22.80237400000,120.29158000000,岡山區,Gangshan District
捷運橋頭火車站,"10",22.75932900000,120.30996000000,橋頭區,Qiaotou District
慈濟大學推廣中心,"1997",22.80684500000,120.28554100000,岡山區,Gangshan District
文賢市場,"84",22.79420900000,120.29589300000,岡山區,Gangshan District
北路竹,"1088",22.86303600000,120.25796500000,路竹區,Luzhu District
太爺(湖內國中),"1104",22.90895500000,120.22738700000,湖內區,Hunei District
石溝,"1849",22.91132900000,120.46623900000,內門區,Neimen District
金屬中心,"1058",22.71441300000,120.32598500000,楠梓區,Nanzi District
台農飼料廠,"1100",22.89820200000,120.23618000000,湖內區,Hunei District
中埔,"1857",22.92002000000,120.45116000000,內門區,Neimen District
崗安路,"498",22.87253400000,120.35924300000,田寮區,Tianliao District
旗山北站,"438",22.89599300000,120.48365700000,旗山區,Qishan District
內門,"1875",22.94508000000,120.46355000000,內門區,Neimen District
內門國小,"1869",22.93956900000,120.46144000000,內門區,Neimen District
勵志新城,"143",22.79012100000,120.29636900000,岡山區,Gangshan District
長庚醫院,"656",22.65096300000,120.35679700000,鳥松區,Niaosong District
崗山頭,"502",22.87469800000,120.35591800000,阿蓮區,Alian District
崗安路,"498",22.87253400000,120.35924300000,田寮區,Tianliao District
台上,"549",22.80802500000,120.29871500000,岡山區,Gangshan District
長庚復健大樓,"1993",22.65061000000,120.35314600000,鳥松區,Niaosong District
南嘉興,"544",22.81909800000,120.30244500000,岡山區,Gangshan District
光德寺,"521",22.87125800000,120.32522600000,阿蓮區,Alian District
鳳山行政中心(澄清路),"1050",22.63027900000,120.34438800000,鳳山區,Fengshan District
鳳山高中,"5050",22.62814400000,120.34533300000,鳳山區,Fengshan District
大順路口(建工路),"1819",22.64898700000,120.32275500000,三民區,Sanmin District
覺民路口(澄清路),"1217",22.63759500000,120.34489800000,三民區,Sanmin District
捷運鳳山站,"1273",22.62657300000,120.35417900000,鳳山區,Fengshan District
麻竹園,"1358",22.74627300000,120.44707100000,大樹區,Dashu District
佛陀紀念館,"2774",22.75487600000,120.44651400000,大樹區,Dashu District
中庄,"1198",22.63071200000,120.38463100000,大寮區,Daliao District
鳳山龍山寺,"123",22.62184900000,120.35971800000,鳳山區,Fengshan District
姑山國小,"316",22.70866800000,120.43828500000,大樹區,Dashu District
後庄(鳳屏一路),"1191",22.63739700000,120.39416800000,大寮區,Daliao District
新光里,"781",22.83224900000,120.46248200000,旗山區,Qishan District
砂石場,"793",22.79047000000,120.45617200000,旗山區,Qishan District
大洲國中,"779",22.83511500000,120.46227400000,旗山區,Qishan District
臺鐵鳳山站,"1003",22.63148100000,120.35743200000,鳳山區,Fengshan District
中華路口(溪洲醫院),"440",22.89249300000,120.48318600000,旗山區,Qishan District
嶺口營房,"798",22.77331000000,120.44409800000,旗山區,Qishan District
土庫(楠梓),"850",22.73842000000,120.33580600000,楠梓區,Nanzi District
秋涼山,"914",22.87950000000,120.47676400000,旗山區,Qishan District
德勝巷,"791",22.79700900000,120.45803700000,旗山區,Qishan District
烏山巷,"813",22.78151700000,120.41219600000,燕巢區,Yanchao District
文化院,"797",22.77330300000,120.44605800000,旗山區,Qishan District
楠梓運動園區(土庫路),"852",22.73550400000,120.33327800000,楠梓區,Nanzi District
輔英科大,"141",22.60855100000,120.39484800000,大寮區,Daliao District
大崎腳(大寮),"236",22.58216900000,120.40702800000,大寮區,Daliao District
大寮區公所,"205",22.60456400000,120.39570400000,大寮區,Daliao District
公路之家,"251",22.62736400000,120.35089200000,鳳山區,Fengshan District
東林西路,"199",22.50312000000,120.39108000000,林園區,Linyuan District
影劇七村,"131",22.62118700000,120.38074400000,大寮區,Daliao District
林園站,"197",22.50210000000,120.38779300000,林園區,Linyuan District
林園高中,"203",22.51348900000,120.39506100000,林園區,Linyuan District
潭頭,"188",22.52638700000,120.39719100000,林園區,Linyuan District
果菜公司,"387",22.64503300000,120.31463600000,三民區,Sanmin District
佛公國小(臨廣科技產業園區),"4375",22.57353400000,120.31936300000,前鎮區,Qianzhen District
三民公園(博愛路口),"1756",22.64534900000,120.30394300000,三民區,Sanmin District
自立十全路口,"885",22.64515500000,120.29655800000,三民區,Sanmin District
新昌街口,"4581",22.58495700000,120.36156100000,小港區,Xiaogang District
福安宮,"4574",22.58375000000,120.34615000000,小港區,Xiaogang District
田尾里,"2014",22.89464800000,120.24058200000,湖內區,Hunei District
田尾里,"2015",22.89402500000,120.24075400000,湖內區,Hunei District
立大食品廠,"1078",22.83648700000,120.26476200000,路竹區,Luzhu District
台泥公司,"2007",22.81570000000,120.27524100000,岡山區,Gangshan District
味全公司,"1077",22.82738200000,120.26630100000,路竹區,Luzhu District
育德街口,"1030",22.81155300000,120.27986000000,岡山區,Gangshan District
慈濟大學推廣中心,"1996",22.80747600000,120.28529400000,岡山區,Gangshan District
朝天宮(旗文路),"1845",22.90432900000,120.47922800000,旗山區,Qishan District
稔田里,"861",22.71246900000,120.32551000000,楠梓區,Nanzi District
台上街,"1274",22.80489200000,120.29726100000,岡山區,Gangshan District
嘉峰,"536",22.82970800000,120.31362000000,岡山區,Gangshan District
嘉峰,"535",22.82980400000,120.31381500000,岡山區,Gangshan District
阿蓮,"513",22.87898300000,120.33125400000,阿蓮區,Alian District
曹公路,"641",22.62837700000,120.35722300000,鳳山區,Fengshan District
江山里(鳳屏二路),"2566",22.64102400000,120.40868100000,大寮區,Daliao District
夢裡里,"5005",22.66742300000,120.36295900000,鳥松區,Niaosong District
文化街口,"200",22.78769600000,120.29655100000,岡山區,Gangshan District
文明巷,"664",22.65373100000,120.33842200000,鳥松區,Niaosong District
捷運青埔站(成功南路),"1971",22.74362700000,120.31655800000,橋頭區,Qiaotou District
南崗山,"503",22.87815700000,120.34998400000,阿蓮區,Alian District
大華里(本館路),"662",22.64785100000,120.34650200000,鳥松區,Niaosong District
高楠里,"868",22.69224700000,120.32175300000,仁武區,Renwu District
水管路口(高楠公路),"1972",22.70463500000,120.32393300000,仁武區,Renwu District
德松路口,"1969",22.76385400000,120.30734700000,橋頭區,Qiaotou District
旗南一路,"760",22.86969500000,120.47301300000,旗山區,Qishan District
洲仔,"315",22.71369800000,120.44140500000,大樹區,Dashu District
溪埔,"307",22.73206600000,120.44737600000,大樹區,Dashu District
庄內(九曲北極殿),"1418",22.65084000000,120.42241500000,大樹區,Dashu District
九曲路,"1421",22.64775900000,120.42048800000,大樹區,Dashu District
曹公路,"641",22.62837700000,120.35722300000,鳳山區,Fengshan District
九大加油站,"1414",22.65843600000,120.42475900000,大樹區,Dashu District
埤頂派出所,"2646",22.62850300000,120.38058300000,鳳山區,Fengshan District
溪洲國小,"771",22.84734600000,120.46546100000,旗山區,Qishan District
中學路,"451",22.88249900000,120.47920400000,旗山區,Qishan District
庄內(九曲北極殿),"1419",22.65082800000,120.42228300000,大樹區,Dashu District
天主堂,"808",22.78053900000,120.42274400000,燕巢區,Yanchao District
大竹圍,"782",22.82816200000,120.46247200000,旗山區,Qishan District
楠梓站,"859",22.72661900000,120.32483300000,楠梓區,Nanzi District
鳳山厝,"843",22.75362900000,120.35509000000,燕巢區,Yanchao District
7-11溪洲門市,"774",22.83976900000,120.46327300000,旗山區,Qishan District
旗山市場,"29",22.88987100000,120.48349700000,旗山區,Qishan District
潮寮路口,"234",22.57723900000,120.40900000000,大寮區,Daliao District
奧深水,"815",22.78178000000,120.40914700000,燕巢區,Yanchao District
衛光里,"769",22.85680400000,120.46855400000,旗山區,Qishan District
林園站,"197",22.50210000000,120.38779300000,林園區,Linyuan District
公路之家,"250",22.62760300000,120.35082300000,鳳山區,Fengshan District
鳳山龍山寺,"122",22.62169500000,120.35983500000,鳳山區,Fengshan District
鳳山高中,"253",22.62800700000,120.34654000000,鳳山區,Fengshan District
大寮農會,"1040",22.60159400000,120.39787900000,大寮區,Daliao District
大豐一路口,"667",22.65307800000,120.33112900000,三民區,Sanmin District
捷運公司(捷運草衙站),"3522",22.58248500000,120.33205600000,前鎮區,Qianzhen District
金城路口,"3502",22.58130600000,120.36545700000,小港區,Xiaogang District
東高雄,"3499",22.58438800000,120.36861000000,小港區,Xiaogang District
中安路(高鳳路口),"2880",22.58469500000,120.36698000000,小港區,Xiaogang District
復華街口,"4584",22.58137200000,120.36337100000,小港區,Xiaogang District
東高雄,"3499",22.58438800000,120.36861000000,小港區,Xiaogang District
捷運橋頭火車站,"9",22.76014500000,120.30931100000,橋頭區,Qiaotou District
臨加北路,"4589",22.57740800000,120.31847200000,前鎮區,Qianzhen District
東方路口(東方技術學院),"2008",22.88166000000,120.24927000000,湖內區,Hunei District
牛蹄寮(富樂夢觀光工廠),"1102",22.90227000000,120.23190000000,湖內區,Hunei District
育德街口,"1029",22.81186500000,120.28008000000,岡山區,Gangshan District
立大食品廠,"1079",22.83652000000,120.26456000000,路竹區,Luzhu District
岡山文化中心,"244",22.78427200000,120.29743500000,岡山區,Gangshan District
內埔橋,"1865",22.93177900000,120.45960300000,內門區,Neimen District
旗山監理站,"31",22.90052000000,120.47910000000,旗山區,Qishan District
中華路口(溪洲醫院),"439",22.89277400000,120.48362200000,旗山區,Qishan District
旗山市場,"28",22.88987300000,120.48348400000,旗山區,Qishan District
岡山農會,"90",22.79553400000,120.29576300000,岡山區,Gangshan District
源勝社區,"508",22.88170500000,120.33939600000,阿蓮區,Alian District
潭底,"537",22.82590900000,120.30991400000,岡山區,Gangshan District
捷運都會公園站,"1154",22.73013200000,120.32053500000,楠梓區,Nanzi District
臺鐵正義站(澄清路),"1022",22.63427800000,120.34432400000,三民區,Sanmin District
覺民路口(澄清路),"1218",22.63786400000,120.34463800000,三民區,Sanmin District
復安國小,"529",22.84885600000,120.32439600000,阿蓮區,Alian District
嘉峰里活動中心,"2474",22.82792800000,120.31209800000,岡山區,Gangshan District
大華里(澄清路),"293",22.64685800000,120.34713000000,三民區,Sanmin District
田厝,"534",22.83723000000,120.31801500000,岡山區,Gangshan District
